2026-05-01 10:41:37 | INFO     | __main__:generate_plan:58 | Received web request for user: lahiru kappagoda
2026-05-01 10:41:37 | INFO     | orchestration.workflow:run_workflow:93 | ============================================================
2026-05-01 10:41:37 | INFO     | orchestration.workflow:run_workflow:94 | Starting Smart Diet MAS Workflow
2026-05-01 10:41:37 | INFO     | orchestration.workflow:run_workflow:95 | ============================================================
2026-05-01 10:41:37 | INFO     | orchestration.workflow:build_workflow:50 | Building LangGraph workflow...
2026-05-01 10:41:37 | INFO     | orchestration.workflow:build_workflow:70 | LangGraph workflow compiled successfully
2026-05-01 10:41:37 | INFO     | observability:log_agent_start:63 | ▶ AGENT START: UserProfileAgent
2026-05-01 10:41:37 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_bmi
2026-05-01 10:41:37 | INFO     | tools.bmi_calculator:calculate_bmi:110 | BMI calculated: 17.3 (underweight) for 50.0kg / 170.0cm
2026-05-01 10:41:37 | INFO     | tools.bmi_calculator:calculate_bmr:149 | BMR calculated: 1438 kcal/day for male, age 26
2026-05-01 10:41:37 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_bmr
2026-05-01 10:41:37 | INFO     | tools.bmi_calculator:calculate_tdee:175 | TDEE calculated: 2481 kcal/day (activity: very_active, multiplier: 1.725)
2026-05-01 10:41:37 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_tdee
2026-05-01 10:41:37 | INFO     | tools.bmi_calculator:calculate_target_calories:205 | Target calories: 2781 kcal/day (goal: muscle_gain, TDEE: 2481)
2026-05-01 10:41:37 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_target_calories
2026-05-01 10:41:37 | INFO     | observability:log_agent_end:75 | ✔ AGENT END: UserProfileAgent
2026-05-01 10:41:37 | INFO     | agents.user_profile_agent:user_profile_node:171 | UserProfileAgent complete: lahiru kappagoda, target 2781.0 kcal
2026-05-01 10:41:37 | INFO     | observability:log_agent_start:63 | ▶ AGENT START: NutritionPlannerAgent
2026-05-01 10:41:37 | INFO     | tools.food_database:__init__:61 | Food database loaded: 50 items from C:\Users\Lahiru\Desktop\CTSE assignment 2\smart-diet-mas\data\food_database.json
2026-05-01 10:41:37 | INFO     | tools.meal_plan_generator:__init__:24 | MealPlanGeneratorTool initialized
2026-05-01 10:41:37 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: MealPlanGeneratorTool.generate_daily_plan
2026-05-01 10:41:37 | INFO     | tools.food_database:get_foods_by_culture:137 | Culture 'sri_lankan': 24 items
2026-05-01 10:41:37 | INFO     | tools.meal_plan_generator:generate_daily_plan:71 | Day 1: 1823.0 kcal (target: 2781.0)
2026-05-01 10:41:38 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by NutritionPlannerAgent
2026-05-01 10:42:09 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by NutritionPlannerAgent
2026-05-01 10:42:09 | INFO     | agents.nutrition_planner_agent:nutrition_planner_node:119 | LLM provided 4 suggestions
2026-05-01 10:42:09 | INFO     | observability:log_agent_end:75 | ✔ AGENT END: NutritionPlannerAgent
2026-05-01 10:42:09 | INFO     | observability:log_agent_start:63 | ▶ AGENT START: CulturalAdapterAgent
2026-05-01 10:42:09 | INFO     | tools.food_database:__init__:61 | Food database loaded: 50 items from C:\Users\Lahiru\Desktop\CTSE assignment 2\smart-diet-mas\data\food_database.json
2026-05-01 10:42:09 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: FoodDatabaseTool.get_cultural_substitutions
2026-05-01 10:42:10 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by CulturalAdapterAgent
2026-05-01 10:42:22 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by CulturalAdapterAgent
2026-05-01 10:42:22 | INFO     | observability:log_agent_end:75 | ✔ AGENT END: CulturalAdapterAgent
2026-05-01 10:42:22 | INFO     | observability:log_agent_start:63 | ▶ AGENT START: CalorieAnalyzerAgent
2026-05-01 10:42:22 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: CalorieAnalysis
2026-05-01 10:42:22 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by CalorieAnalyzerAgent
2026-05-01 10:42:54 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by CalorieAnalyzerAgent
2026-05-01 10:42:54 | INFO     | tools.file_export:__init__:23 | FileExportTool initialized: C:\Users\Lahiru\Desktop\CTSE assignment 2\smart-diet-mas\output
2026-05-01 10:42:54 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: FileExportTool.export_final_report
2026-05-01 10:42:54 | INFO     | tools.file_export:export_json:45 | JSON exported: C:\Users\Lahiru\Desktop\CTSE assignment 2\smart-diet-mas\output\meal_plan_20260501_104254.json
2026-05-01 10:42:54 | INFO     | tools.file_export:export_text:70 | Text exported: C:\Users\Lahiru\Desktop\CTSE assignment 2\smart-diet-mas\output\meal_plan_20260501_104254.txt
2026-05-01 10:42:54 | INFO     | observability:log_agent_end:75 | ✔ AGENT END: CalorieAnalyzerAgent
2026-05-01 10:42:54 | INFO     | orchestration.workflow:run_workflow:117 | ============================================================
2026-05-01 10:42:54 | INFO     | orchestration.workflow:run_workflow:118 | Workflow Complete!
2026-05-01 10:42:54 | INFO     | orchestration.workflow:run_workflow:119 | ============================================================
2026-05-01 11:20:11 | INFO     | __main__:generate_plan:58 | Received web request for user: lahiru kappagoda
2026-05-01 11:20:11 | INFO     | orchestration.workflow:run_workflow:93 | ============================================================
2026-05-01 11:20:11 | INFO     | orchestration.workflow:run_workflow:94 | Starting Smart Diet MAS Workflow
2026-05-01 11:20:11 | INFO     | orchestration.workflow:run_workflow:95 | ============================================================
2026-05-01 11:20:11 | INFO     | orchestration.workflow:build_workflow:50 | Building LangGraph workflow...
2026-05-01 11:20:11 | INFO     | orchestration.workflow:build_workflow:70 | LangGraph workflow compiled successfully
2026-05-01 11:20:11 | INFO     | observability:log_agent_start:63 | ▶ AGENT START: UserProfileAgent
2026-05-01 11:20:11 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_bmi
2026-05-01 11:20:11 | INFO     | tools.bmi_calculator:calculate_bmi:110 | BMI calculated: 25.5 (overweight) for 78.0kg / 175.0cm
2026-05-01 11:20:11 | INFO     | tools.bmi_calculator:calculate_bmr:149 | BMR calculated: 1749 kcal/day for male, age 26
2026-05-01 11:20:11 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_bmr
2026-05-01 11:20:11 | INFO     | tools.bmi_calculator:calculate_tdee:175 | TDEE calculated: 2711 kcal/day (activity: moderately_active, multiplier: 1.55)
2026-05-01 11:20:11 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_tdee
2026-05-01 11:20:11 | INFO     | tools.bmi_calculator:calculate_target_calories:205 | Target calories: 2211 kcal/day (goal: weight_loss, TDEE: 2711)
2026-05-01 11:20:11 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: calculate_target_calories
2026-05-01 11:20:11 | INFO     | observability:log_agent_end:75 | ✔ AGENT END: UserProfileAgent
2026-05-01 11:20:11 | INFO     | agents.user_profile_agent:user_profile_node:171 | UserProfileAgent complete: lahiru kappagoda, target 2211.0 kcal
2026-05-01 11:20:11 | INFO     | observability:log_agent_start:63 | ▶ AGENT START: NutritionPlannerAgent
2026-05-01 11:20:11 | INFO     | tools.food_database:__init__:61 | Food database loaded: 50 items from C:\Users\Lahiru\Desktop\CTSE assignment 2\smart-diet-mas\data\food_database.json
2026-05-01 11:20:11 | INFO     | tools.meal_plan_generator:__init__:24 | MealPlanGeneratorTool initialized
2026-05-01 11:20:11 | INFO     | observability:log_tool_usage:88 | 🔧 TOOL: MealPlanGeneratorTool.generate_daily_plan
2026-05-01 11:20:11 | INFO     | tools.food_database:get_foods_by_culture:137 | Culture 'sri_lankan': 24 items
2026-05-01 11:20:11 | INFO     | tools.meal_plan_generator:generate_daily_plan:71 | Day 1: 1585.1 kcal (target: 2211.0)
2026-05-01 11:20:12 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by NutritionPlannerAgent
2026-05-01 11:20:39 | DEBUG    | observability:log_llm_call:101 | 🤖 LLM call by NutritionPlannerAgent
2026-05-01 11:20:39 | INFO     | agents.nutrition_planner_agent:nutrition_planner_node:119 | LLM provided 1 suggestions
